0	1
1000000000	51645
2000000000	73036
3000000000	89450
4000000000	103286
5000000000	115476
6000000000	126498
7000000000	136634
8000000000	146066
9000000000	154926
10000000000	163306
11000000000	171276
12000000000	178893
13000000000	186197
14000000000	193227
15000000000	200009
16000000000	206567
17000000000	212925
18000000000	219097
19000000000	225101
20000000000	230949
21000000000	236651
22000000000	242219
23000000000	247663
24000000000	252991
25000000000	258207
26000000000	263321
27000000000	268337
28000000000	273261
29000000000	278097
30000000000	282851
31000000000	287525
32000000000	292127
33000000000	296657
34000000000	301117
35000000000	305513
36000000000	309847
37000000000	314121
38000000000	318337
39000000000	322499
40000000000	326607
41000000000	330665
42000000000	334673
43000000000	338633
44000000000	342547
45000000000	346419
46000000000	350247
47000000000	354033
48000000000	357779
49000000000	361487
50000000000	365157
51000000000	368789
52000000000	372389
53000000000	375951
54000000000	379481
55000000000	382979
56000000000	386445
57000000000	389879
58000000000	393285
59000000000	396661
60000000000	400007
61000000000	403327
62000000000	406619
63000000000	409885
64000000000	413127
65000000000	416341
66000000000	419531
67000000000	422699
68000000000	425841
69000000000	428961
70000000000	432057
71000000000	435133
72000000000	438185
73000000000	441219
74000000000	444231
75000000000	447221
76000000000	450193
77000000000	453145
78000000000	456077
79000000000	458993
80000000000	461889
81000000000	464765
82000000000	467627
83000000000	470469
84000000000	473295
85000000000	476103
86000000000	478895
87000000000	481671
88000000000	484433
89000000000	487177
90000000000	489905
91000000000	492621
92000000000	495319
93000000000	498005
94000000000	500675
95000000000	503331
96000000000	505973
97000000000	508601
98000000000	511215
99000000000	513817
100000000000	516407
101000000000	518981
102000000000	521543
103000000000	524095
104000000000	526633
105000000000	529159
106000000000	531672
107000000000	534174
108000000000	536666
109000000000	539144
110000000000	541612
111000000000	544068
112000000000	546514
113000000000	548948
114000000000	551370
115000000000	553784
116000000000	556186
117000000000	558578
118000000000	560960
119000000000	563332
120000000000	565694
121000000000	568046
122000000000	570390
123000000000	572722
124000000000	575046
125000000000	577360
126000000000	579664
127000000000	581960
128000000000	584246
129000000000	586524
130000000000	588792
131000000000	591054
132000000000	593304
133000000000	595548
134000000000	597782
135000000000	600008
136000000000	602226
137000000000	604438
138000000000	606640
139000000000	608832
140000000000	611020
141000000000	613198
142000000000	615368
143000000000	617532
144000000000	619686
145000000000	621834
146000000000	623976
147000000000	626108
148000000000	628234
149000000000	630352
150000000000	632464
151000000000	634570
152000000000	636666
153000000000	638758
154000000000	640842
155000000000	642918
156000000000	644990
157000000000	647054
158000000000	649110
159000000000	651162
160000000000	653206
161000000000	655244
162000000000	657276
163000000000	659302
164000000000	661320
165000000000	663334
166000000000	665340
167000000000	667342
168000000000	669336
169000000000	671326
170000000000	673310
171000000000	675286
172000000000	677258
173000000000	679224
174000000000	681184
175000000000	683140
176000000000	685088
177000000000	687032
178000000000	688970
179000000000	690902
180000000000	692830
181000000000	694752
182000000000	696668
183000000000	698580
184000000000	700486
185000000000	702386
186000000000	704282
187000000000	706172
188000000000	708058
189000000000	709938
190000000000	711814
191000000000	713686
192000000000	715550
193000000000	717412
194000000000	719268
195000000000	721120
196000000000	722966
197000000000	724808
198000000000	726646
199000000000	728478
200000000000	730306
201000000000	732130
202000000000	733948
203000000000	735762
204000000000	737572
205000000000	739378
206000000000	741180
207000000000	742976
208000000000	744768
209000000000	746556
210000000000	748340
211000000000	750120
212000000000	751896
213000000000	753666
214000000000	755434
215000000000	757196
216000000000	758956
217000000000	760710
218000000000	762462
219000000000	764208
220000000000	765950
221000000000	767690
222000000000	769424
223000000000	771156
224000000000	772882
225000000000	774606
226000000000	776326
227000000000	778040
228000000000	779752
229000000000	781460
230000000000	783166
231000000000	784866
232000000000	786562
233000000000	788256
234000000000	789946
235000000000	791632
236000000000	793314
237000000000	794994
238000000000	796668
239000000000	798340
240000000000	800010
241000000000	801674
242000000000	803336
243000000000	804994
244000000000	806648
245000000000	808300
246000000000	809948
247000000000	811592
248000000000	813234
249000000000	814872
250000000000	816506
251000000000	818136
252000000000	819764
253000000000	821390
254000000000	823012
255000000000	824630
256000000000	826246
257000000000	827858
258000000000	829466
259000000000	831072
260000000000	832676
261000000000	834276
262000000000	835872
263000000000	837466
264000000000	839056
265000000000	840644
266000000000	842228
267000000000	843810
268000000000	845388
269000000000	846964
270000000000	848538
271000000000	850108
272000000000	851674
273000000000	853238
274000000000	854800
275000000000	856358
276000000000	857914
277000000000	859466
278000000000	861016
279000000000	862564
280000000000	864108
281000000000	865650
282000000000	867188
283000000000	868724
284000000000	870258
285000000000	871788
286000000000	873318
287000000000	874842
288000000000	876366
289000000000	877884
290000000000	879402
291000000000	880918
292000000000	882430
293000000000	883940
294000000000	885446
295000000000	886952
296000000000	888454
297000000000	889952
298000000000	891450
299000000000	892944
300000000000	894436
301000000000	895926
302000000000	897412
303000000000	898896
304000000000	900380
305000000000	901860
306000000000	903336
307000000000	904812
308000000000	906284
309000000000	907754
310000000000	909222
311000000000	910686
312000000000	912150
313000000000	913610
314000000000	915068
315000000000	916524
316000000000	917978
317000000000	919428
318000000000	920878
319000000000	922326
320000000000	923770
321000000000	925212
322000000000	926652
323000000000	928090
324000000000	929526
325000000000	930958
326000000000	932390
327000000000	933818
328000000000	935246
329000000000	936670
330000000000	938092
331000000000	939512
332000000000	940930
333000000000	942346
334000000000	943760
335000000000	945172
336000000000	946582
337000000000	947990
338000000000	949394
339000000000	950798
340000000000	952200
341000000000	953598
342000000000	954996
343000000000	956392
344000000000	957784
345000000000	959176
346000000000	960564
347000000000	961952
348000000000	963336
349000000000	964720
350000000000	966102
351000000000	967480
352000000000	968856
353000000000	970232
354000000000	971606
355000000000	972978
356000000000	974346
357000000000	975714
358000000000	977080
359000000000	978444
360000000000	979806
361000000000	981164
362000000000	982522
363000000000	983880
364000000000	985234
365000000000	986586
366000000000	987936
367000000000	989286
368000000000	990632
369000000000	991976
370000000000	993320
371000000000	994662
372000000000	996000
373000000000	997338
374000000000	998674
375000000000	1000008
376000000000	1001342
377000000000	1002672
378000000000	1004002
379000000000	1005328
380000000000	1006654
381000000000	1007978
382000000000	1009300
383000000000	1010620
384000000000	1011938
385000000000	1013254
386000000000	1014570
387000000000	1015884
388000000000	1017194
389000000000	1018504
390000000000	1019814
391000000000	1021120
392000000000	1022424
393000000000	1023728
394000000000	1025030
395000000000	1026330
396000000000	1027628
397000000000	1028924
398000000000	1030220
399000000000	1031514
400000000000	1032804
401000000000	1034094
402000000000	1035384
403000000000	1036670
404000000000	1037956
405000000000	1039240
406000000000	1040522
407000000000	1041802
408000000000	1043082
409000000000	1044360
410000000000	1045634
411000000000	1046910
412000000000	1048182
413000000000	1049454
414000000000	1050722
415000000000	1051992
416000000000	1053258
417000000000	1054524
418000000000	1055786
419000000000	1057050
420000000000	1058310
421000000000	1059568
422000000000	1060826
423000000000	1062082
424000000000	1063338
425000000000	1064590
426000000000	1065842
427000000000	1067092
428000000000	1068342
429000000000	1069588
430000000000	1070834
431000000000	1072078
432000000000	1073322
433000000000	1074564
434000000000	1075804
435000000000	1077042
436000000000	1078278
437000000000	1079514
438000000000	1080750
439000000000	1081982
440000000000	1083214
441000000000	1084444
442000000000	1085674
443000000000	1086900
444000000000	1088126
445000000000	1089352
446000000000	1090574
447000000000	1091796
448000000000	1093018
449000000000	1094236
450000000000	1095454
451000000000	1096670
452000000000	1097886
453000000000	1099100
454000000000	1100312
455000000000	1101522
456000000000	1102734
457000000000	1103942
458000000000	1105148
459000000000	1106354
460000000000	1107558
461000000000	1108762
462000000000	1109964
463000000000	1111164
464000000000	1112364
465000000000	1113562
466000000000	1114758
467000000000	1115954
468000000000	1117148
469000000000	1118340
470000000000	1119532
471000000000	1120722
472000000000	1121912
473000000000	1123100
474000000000	1124286
475000000000	1125472
476000000000	1126656
477000000000	1127838
478000000000	1129020
479000000000	1130200
480000000000	1131380
481000000000	1132558
482000000000	1133734
483000000000	1134910
484000000000	1136084
485000000000	1137258
486000000000	1138428
487000000000	1139600
488000000000	1140768
489000000000	1141938
490000000000	1143104
491000000000	1144270
492000000000	1145436
493000000000	1146598
494000000000	1147760
495000000000	1148922
496000000000	1150082
497000000000	1151240
498000000000	1152398
499000000000	1153554
500000000000	1154710
501000000000	1155864
502000000000	1157016
503000000000	1158168
504000000000	1159320
505000000000	1160468
506000000000	1161618
507000000000	1162764
508000000000	1163910
509000000000	1165056
510000000000	1166200
511000000000	1167342
512000000000	1168484
513000000000	1169624
514000000000	1170764
515000000000	1171902
516000000000	1173040
517000000000	1174176
518000000000	1175310
519000000000	1176444
520000000000	1177578
521000000000	1178708
522000000000	1179840
523000000000	1180968
524000000000	1182098
525000000000	1183224
526000000000	1184352
527000000000	1185476
528000000000	1186602
529000000000	1187724
530000000000	1188846
531000000000	1189968
532000000000	1191086
533000000000	1192206
534000000000	1193324
535000000000	1194440
536000000000	1195556
537000000000	1196670
538000000000	1197784
539000000000	1198898
540000000000	1200010
541000000000	1201120
542000000000	1202230
543000000000	1203338
